TractId,State,County,TotalPop,Income,IncomePerCap,Professional,Unemployment
17031381400,Illinois,Cook County,1660,38167.0,20427.0,24.4,13.6
17031381500,Illinois,Cook County,341,54977.0,18337.0,5.3,14.7
17031381700,Illinois,Cook County,0,54977.0,26827.0,33.8,7.4
17031381800,Illinois,Cook County,1034,36375.0,29082.0,32.1,7.4
17031381900,Illinois,Cook County,1282,39400.0,27187.0,46.5,11.4
17031390100,Illinois,Cook County,1464,74318.0,44812.0,53.1,4.6
17031390200,Illinois,Cook County,1718,75375.0,51811.0,64.5,9.6
17031390300,Illinois,Cook County,2830,21769.0,21339.0,47.0,20.7
17031390400,Illinois,Cook County,2509,24848.0,36785.0,41.2,13.7
17031390500,Illinois,Cook County,1462,44231.0,52102.0,58.0,7.5
17031390600,Illinois,Cook County,1829,82159.0,59200.0,67.6,6.4
17031390700,Illinois,Cook County,5377,53015.0,44380.0,70.8,9.8
17031400300,Illinois,Cook County,1347,29417.0,15204.0,29.8,23.2
17031400400,Illinois,Cook County,1886,32310.0,16354.0,40.6,29.4
17031400500,Illinois,Cook County,1986,24907.0,12499.0,28.9,26.8
17031400800,Illinois,Cook County,2847,20959.0,11880.0,23.0,14.0
17031410100,Illinois,Cook County,2025,43723.0,35651.0,56.1,9.5
17031410200,Illinois,Cook County,1562,40029.0,32238.0,62.5,8.9
17031410500,Illinois,Cook County,2463,47614.0,30959.0,65.7,8.5
17031410600,Illinois,Cook County,2643,33712.0,27855.0,58.1,4.1
17031410700,Illinois,Cook County,2015,38516.0,35452.0,69.0,8.6
17031410800,Illinois,Cook County,2987,40469.0,31886.0,64.5,6.3
17031410900,Illinois,Cook County,3078,52788.0,40408.0,65.1,5.0
17031411000,Illinois,Cook County,3128,71268.0,70780.0,77.2,6.3
17031411100,Illinois,Cook County,2239,108750.0,60185.0,84.7,2.3
17031411200,Illinois,Cook County,1681,84333.0,71666.0,80.6,4.7
17031420100,Illinois,Cook County,1331,19855.0,21120.0,29.1,6.1
17031420200,Illinois,Cook County,1688,32303.0,18308.0,50.9,12.6
17031420300,Illinois,Cook County,2625,31849.0,17963.0,47.6,15.7
17031420400,Illinois,Cook County,1180,14389.0,19378.0,53.4,14.2
17031420500,Illinois,Cook County,1704,25781.0,17037.0,29.6,27.6
17031420600,Illinois,Cook County,2017,19801.0,13801.0,15.0,27.3
17031420700,Illinois,Cook County,3269,19042.0,12728.0,14.8,34.3
17031420800,Illinois,Cook County,2077,35476.0,18612.0,38.7,12.7
17031421200,Illinois,Cook County,1497,21792.0,15403.0,7.4,15.8
17031430101,Illinois,Cook County,3431,32292.0,23117.0,14.4,21.1
17031430102,Illinois,Cook County,2944,22725.0,22219.0,32.1,10.0
17031430200,Illinois,Cook County,4866,22419.0,26203.0,36.9,16.5
17031430300,Illinois,Cook County,2391,15902.0,10238.0,19.8,26.5
17031430400,Illinois,Cook County,2934,15469.0,13990.0,29.4,20.1
17031430500,Illinois,Cook County,3543,19129.0,15438.0,33.4,19.4
17031430600,Illinois,Cook County,1732,23300.0,24912.0,42.4,14.9
17031430700,Illinois,Cook County,2562,19093.0,22170.0,24.3,15.1
17031430800,Illinois,Cook County,1549,41875.0,24789.0,26.9,17.2
17031430900,Illinois,Cook County,1356,34286.0,19114.0,29.1,15.4
17031431200,Illinois,Cook County,2975,43871.0,24879.0,33.8,14.7
17031431301,Illinois,Cook County,3319,20625.0,12594.0,25.0,30.9
17031431302,Illinois,Cook County,4161,19756.0,15444.0,25.1,25.8
17031431400,Illinois,Cook County,6406,21781.0,20857.0,35.8,19.3
17031440101,Illinois,Cook County,4020,21623.0,13686.0,6.3,23.5
17031440102,Illinois,Cook County,3431,25116.0,16674.0,24.1,14.6
17031440201,Illinois,Cook County,4805,32143.0,24129.0,15.5,20.7
17031440202,Illinois,Cook County,3507,35242.0,24081.0,30.1,12.6
17031440300,Illinois,Cook County,4775,55259.0,25552.0,39.4,21.1
17031440600,Illinois,Cook County,1980,59924.0,30769.0,41.2,15.9
17031440700,Illinois,Cook County,1513,37500.0,22936.0,24.4,26.7
17031440800,Illinois,Cook County,1553,19833.0,12887.0,18.6,20.0
17031440900,Illinois,Cook County,2403,34050.0,21274.0,35.3,10.8
17031450300,Illinois,Cook County,3650,45156.0,23830.0,29.6,17.5
17031460100,Illinois,Cook County,3133,31094.0,17863.0,17.4,29.2
17031460200,Illinois,Cook County,2678,27925.0,15191.0,15.0,16.6
17031460301,Illinois,Cook County,2917,36182.0,15464.0,16.4,17.7
17031460302,Illinois,Cook County,3468,23345.0,12569.0,21.8,31.5
17031460400,Illinois,Cook County,3458,39151.0,19256.0,33.9,13.3
17031460500,Illinois,Cook County,4816,37168.0,23960.0,20.1,13.4
17031460600,Illinois,Cook County,1044,36161.0,15099.0,24.2,20.9
17031460700,Illinois,Cook County,2775,21306.0,12074.0,10.8,27.8
17031461000,Illinois,Cook County,1533,14385.0,15019.0,20.2,17.5
17031470100,Illinois,Cook County,2254,24821.0,17678.0,12.3,22.3
17031480100,Illinois,Cook County,2208,64191.0,30835.0,32.5,9.9
17031480200,Illinois,Cook County,1143,37381.0,23596.0,27.7,15.1
17031480300,Illinois,Cook County,1159,31953.0,30030.0,25.3,23.0
17031480400,Illinois,Cook County,5662,51520.0,29624.0,27.8,10.5
17031480500,Illinois,Cook County,3016,39329.0,21526.0,20.2,13.1
17031490300,Illinois,Cook County,2430,52500.0,22775.0,24.2,6.7
17031490400,Illinois,Cook County,839,49881.0,26050.0,43.0,14.8
17031490500,Illinois,Cook County,2084,52464.0,24806.0,35.8,21.1
17031490600,Illinois,Cook County,1558,37127.0,19125.0,35.2,26.5
17031490700,Illinois,Cook County,2834,37245.0,18371.0,26.1,31.2
17031490800,Illinois,Cook County,4110,34723.0,20941.0,21.3,24.3
17031490901,Illinois,Cook County,3768,39750.0,23223.0,26.4,26.1
17031490902,Illinois,Cook County,4999,42481.0,21542.0,29.1,17.8
17031491000,Illinois,Cook County,4584,28472.0,10728.0,16.2,39.2
17031491100,Illinois,Cook County,4488,43382.0,26739.0,25.8,16.4
17031491200,Illinois,Cook County,2097,42400.0,21222.0,23.7,23.0
17031491300,Illinois,Cook County,2465,25912.0,12062.0,20.2,33.7
17031491400,Illinois,Cook County,3221,28774.0,13683.0,33.5,30.4
17031500100,Illinois,Cook County,3083,41570.0,24462.0,20.8,10.0
17031500200,Illinois,Cook County,2113,34038.0,18231.0,22.0,29.2
17031500300,Illinois,Cook County,1417,41587.0,30008.0,43.9,16.2
17031510100,Illinois,Cook County,3027,42632.0,18116.0,17.8,18.9
17031510200,Illinois,Cook County,2801,43289.0,19077.0,29.8,19.3
17031510300,Illinois,Cook County,5260,30625.0,16563.0,28.7,25.4
17031520100,Illinois,Cook County,2019,35365.0,14010.0,16.1,11.2
17031520200,Illinois,Cook County,3572,36228.0,13026.0,9.6,23.1
17031520300,Illinois,Cook County,6058,41465.0,16141.0,22.9,24.2
17031520400,Illinois,Cook County,4186,42227.0,19690.0,18.9,16.5
17031520500,Illinois,Cook County,5112,62203.0,24801.0,26.9,13.0
17031520600,Illinois,Cook County,2824,42764.0,15736.0,23.0,15.7
17031530100,Illinois,Cook County,2252,34667.0,14400.0,12.1,19.1
17031530200,Illinois,Cook County,4296,29539.0,14766.0,18.5,30.1
17031530300,Illinois,Cook County,4607,39816.0,19608.0,19.5,26.3
17031530400,Illinois,Cook County,1973,48036.0,24852.0,28.8,20.3
17031530501,Illinois,Cook County,4704,42422.0,19655.0,24.7,16.8
17031530502,Illinois,Cook County,1419,41696.0,19543.0,17.9,23.6
17031530503,Illinois,Cook County,5846,35074.0,17381.0,25.5,31.8
17031530600,Illinois,Cook County,2636,32674.0,16065.0,21.2,25.0
17031540101,Illinois,Cook County,3881,12660.0,9075.0,9.8,38.2
17031540102,Illinois,Cook County,3513,14439.0,10182.0,9.8,32.4
17031550100,Illinois,Cook County,6523,56445.0,27744.0,16.6,8.2
17031550200,Illinois,Cook County,2861,52841.0,27095.0,35.8,8.8
17031560100,Illinois,Cook County,1605,60781.0,15958.0,18.9,8.2
17031560200,Illinois,Cook County,1724,48333.0,20587.0,25.0,29.8
17031560300,Illinois,Cook County,3283,52313.0,21546.0,33.6,10.9
17031560400,Illinois,Cook County,1727,52969.0,16981.0,16.1,12.3
17031560700,Illinois,Cook County,3726,54440.0,21963.0,18.5,12.5
17031560800,Illinois,Cook County,6219,66643.0,28701.0,31.7,11.1
17031560900,Illinois,Cook County,5263,84652.0,38876.0,31.3,3.5
17031561000,Illinois,Cook County,5541,84863.0,39199.0,39.3,6.1
17031561100,Illinois,Cook County,5531,81763.0,30793.0,26.0,7.4
17031570100,Illinois,Cook County,1294,54792.0,21042.0,18.5,7.2
17031570200,Illinois,Cook County,1978,49107.0,22084.0,16.0,12.7
17031570300,Illinois,Cook County,5773,47500.0,17482.0,17.6,10.2
17031570400,Illinois,Cook County,1732,42986.0,17981.0,18.3,11.6
17031570500,Illinois,Cook County,2392,41875.0,16980.0,16.8,2.6
17031580100,Illinois,Cook County,2885,39688.0,15910.0,12.8,11.9
17031580200,Illinois,Cook County,3534,45179.0,13469.0,13.9,9.2
17031580300,Illinois,Cook County,2502,45853.0,15410.0,13.3,10.3
17031580400,Illinois,Cook County,4551,37462.0,17566.0,21.5,2.8
17031580501,Illinois,Cook County,4881,39087.0,15433.0,10.3,10.6
17031580502,Illinois,Cook County,5264,40191.0,19135.0,18.3,9.8
17031580600,Illinois,Cook County,5297,42360.0,18350.0,11.6,13.9
17031580700,Illinois,Cook County,6356,43553.0,14648.0,15.3,14.9
17031580800,Illinois,Cook County,2123,40238.0,13120.0,12.6,14.6
17031590500,Illinois,Cook County,1791,55667.0,25062.0,30.5,14.0
17031590600,Illinois,Cook County,3415,39005.0,18405.0,24.0,15.3
17031590700,Illinois,Cook County,3379,42792.0,17245.0,22.9,6.7
17031600400,Illinois,Cook County,4602,32500.0,20731.0,23.6,12.6
17031600600,Illinois,Cook County,2992,34069.0,16688.0,23.8,6.3
17031600700,Illinois,Cook County,2576,32301.0,24930.0,29.7,18.3
17031600900,Illinois,Cook County,3605,51607.0,24818.0,39.0,7.8
17031610300,Illinois,Cook County,5875,35325.0,12289.0,12.6,15.2
17031610400,Illinois,Cook County,2135,26580.0,9018.0,7.9,19.8
17031610800,Illinois,Cook County,1595,44353.0,25883.0,29.8,13.1
17031611000,Illinois,Cook County,918,20813.0,7850.0,8.1,19.5
17031611100,Illinois,Cook County,2307,24972.0,11572.0,3.3,21.6
17031611200,Illinois,Cook County,2545,27697.0,9897.0,11.3,15.4
17031611300,Illinois,Cook County,2481,26786.0,12558.0,12.2,17.7
17031611400,Illinois,Cook County,3298,35016.0,11113.0,8.3,12.0
17031611500,Illinois,Cook County,3197,28333.0,13413.0,8.3,15.5
17031611600,Illinois,Cook County,1509,36014.0,13907.0,5.2,22.3
17031611700,Illinois,Cook County,1490,25074.0,12760.0,16.9,22.9
17031611800,Illinois,Cook County,2316,31138.0,12331.0,16.9,27.0
17031611900,Illinois,Cook County,1798,25231.0,12778.0,17.9,17.8
17031612000,Illinois,Cook County,1355,27212.0,14376.0,16.6,35.2
17031612100,Illinois,Cook County,1013,23438.0,14550.0,28.3,37.4
17031620100,Illinois,Cook County,4782,51296.0,18095.0,19.4,13.8
17031620200,Illinois,Cook County,2286,53214.0,23028.0,19.3,11.1
17031620300,Illinois,Cook County,7706,54299.0,18611.0,19.9,14.2
17031620400,Illinois,Cook County,4436,52000.0,19800.0,15.4,5.6
17031630100,Illinois,Cook County,841,31016.0,16138.0,16.6,13.5
17031630200,Illinois,Cook County,2089,35625.0,14097.0,12.4,9.6
17031630300,Illinois,Cook County,5614,50051.0,13493.0,16.7,13.8
17031630400,Illinois,Cook County,7317,34486.0,12399.0,6.1,13.7
17031630500,Illinois,Cook County,6464,44063.0,15150.0,9.3,8.3
17031630800,Illinois,Cook County,7616,42855.0,13098.0,13.3,13.3
17031630900,Illinois,Cook County,5123,45880.0,13870.0,6.4,13.0
17031640100,Illinois,Cook County,1600,57045.0,26001.0,21.8,4.9
17031640300,Illinois,Cook County,6954,69600.0,27074.0,37.9,10.9
17031640400,Illinois,Cook County,3874,78730.0,29663.0,17.9,6.4
17031640500,Illinois,Cook County,3779,80125.0,33895.0,32.1,6.5
17031640600,Illinois,Cook County,4246,42274.0,21168.0,21.5,14.0
17031640700,Illinois,Cook County,3644,49938.0,18115.0,20.8,11.5
17031640800,Illinois,Cook County,1794,54722.0,20734.0,21.1,14.7
17031650100,Illinois,Cook County,4278,41250.0,15277.0,9.3,13.0
17031650200,Illinois,Cook County,7558,48851.0,18682.0,13.3,13.2
17031650301,Illinois,Cook County,5568,57245.0,21750.0,21.1,12.5
17031650302,Illinois,Cook County,4216,47477.0,21883.0,14.8,10.5
17031650400,Illinois,Cook County,6979,49135.0,15264.0,12.2,16.9
17031650500,Illinois,Cook County,4509,60459.0,20059.0,23.2,11.2
17031660301,Illinois,Cook County,1537,22057.0,10983.0,11.4,32.0
17031660302,Illinois,Cook County,5250,31994.0,12820.0,8.3,17.8
17031660400,Illinois,Cook County,6319,45550.0,15538.0,15.9,12.1
17031660500,Illinois,Cook County,5075,40000.0,12596.0,8.8,13.9
17031660600,Illinois,Cook County,5883,27426.0,14793.0,16.5,26.6
17031660700,Illinois,Cook County,2041,27344.0,12984.0,22.9,30.0
17031660800,Illinois,Cook County,5109,37690.0,14598.0,17.1,16.2
17031660900,Illinois,Cook County,4647,29125.0,13435.0,20.5,33.2
17031661000,Illinois,Cook County,5114,32374.0,16358.0,22.0,34.7
17031661100,Illinois,Cook County,6544,46050.0,16865.0,10.4,15.9
17031670100,Illinois,Cook County,1069,35000.0,19348.0,19.2,28.0
17031670200,Illinois,Cook County,953,22625.0,20099.0,17.2,22.6
17031670300,Illinois,Cook County,1034,21230.0,13424.0,3.2,23.3
17031670400,Illinois,Cook County,1680,26289.0,17148.0,15.7,29.0
17031670500,Illinois,Cook County,1143,26087.0,11873.0,8.2,31.4
17031670600,Illinois,Cook County,1068,14848.0,12935.0,10.2,49.1
17031670700,Illinois,Cook County,1140,36058.0,15734.0,8.7,28.2
17031670800,Illinois,Cook County,1333,22083.0,15081.0,15.7,24.3
17031670900,Illinois,Cook County,1717,35592.0,13602.0,22.7,44.3
17031671100,Illinois,Cook County,1088,30577.0,10279.0,28.7,23.2
17031671200,Illinois,Cook County,988,20909.0,16119.0,0.0,47.0
17031671300,Illinois,Cook County,2078,31429.0,12959.0,29.5,34.6
17031671400,Illinois,Cook County,1390,24306.0,14894.0,21.1,40.0
17031671500,Illinois,Cook County,2700,28403.0,12630.0,10.5,29.7
17031671600,Illinois,Cook County,1917,23203.0,14057.0,15.3,36.1
17031671800,Illinois,Cook County,1292,35962.0,21168.0,20.0,23.7
17031671900,Illinois,Cook County,1241,48095.0,15003.0,29.8,21.8
17031672000,Illinois,Cook County,4239,39191.0,16034.0,19.4,29.3
17031680500,Illinois,Cook County,1375,23354.0,11238.0,18.4,41.3
17031680600,Illinois,Cook County,1594,24464.0,8475.0,16.1,36.2
17031680900,Illinois,Cook County,3143,15612.0,11845.0,23.0,26.9
17031681000,Illinois,Cook County,2458,15201.0,18346.0,29.1,24.5
17031681100,Illinois,Cook County,3097,15806.0,9743.0,26.9,42.9
17031681200,Illinois,Cook County,2664,23302.0,11629.0,10.4,35.8
17031681300,Illinois,Cook County,2325,25735.0,10773.0,20.0,37.5
17031681400,Illinois,Cook County,2570,30357.0,14130.0,8.7,28.5
17031690300,Illinois,Cook County,2393,19904.0,11853.0,12.0,19.0
17031690400,Illinois,Cook County,3253,22078.0,16999.0,9.5,14.0
17031690500,Illinois,Cook County,736,31923.0,20157.0,29.8,15.9
17031690900,Illinois,Cook County,4305,30071.0,17376.0,23.4,17.4
17031691000,Illinois,Cook County,2444,49297.0,28304.0,32.9,17.3
17031691100,Illinois,Cook County,3304,19125.0,13351.0,18.6,29.2
17031691200,Illinois,Cook County,3027,29405.0,14799.0,27.4,20.1
17031691300,Illinois,Cook County,2721,40658.0,20145.0,33.7,34.2
17031691400,Illinois,Cook County,2807,28813.0,18792.0,16.8,12.4
17031691500,Illinois,Cook County,2013,20027.0,14794.0,27.7,34.0
17031700100,Illinois,Cook County,3479,61925.0,23054.0,27.6,9.7
17031700200,Illinois,Cook County,6708,56779.0,20113.0,20.6,13.4
17031700301,Illinois,Cook County,6592,64118.0,20920.0,13.1,12.0
17031700302,Illinois,Cook County,5469,67776.0,26496.0,26.5,12.8
17031700401,Illinois,Cook County,6301,64776.0,22212.0,24.9,11.9
17031700402,Illinois,Cook County,4337,61369.0,23696.0,29.0,19.2
17031700501,Illinois,Cook County,7469,66619.0,27230.0,26.4,9.1
17031700502,Illinois,Cook County,3437,80625.0,30994.0,31.8,20.8
17031710100,Illinois,Cook County,1188,15524.0,12491.0,22.7,40.9
17031710200,Illinois,Cook County,4925,26934.0,13804.0,19.1,26.3
17031710300,Illinois,Cook County,1444,33281.0,14897.0,9.0,36.5
17031710400,Illinois,Cook County,5458,35581.0,19623.0,22.7,24.0
17031710500,Illinois,Cook County,4268,30793.0,17775.0,19.3,20.1
17031710600,Illinois,Cook County,1934,26696.0,14200.0,22.3,16.1
17031710700,Illinois,Cook County,2941,23026.0,20217.0,15.9,15.0
17031710800,Illinois,Cook County,4719,27367.0,20622.0,33.1,19.6
17031710900,Illinois,Cook County,2153,23929.0,14927.0,36.5,34.3
17031711000,Illinois,Cook County,3098,33664.0,15422.0,17.4,19.3
17031711100,Illinois,Cook County,2283,37377.0,29847.0,25.7,11.4
17031711200,Illinois,Cook County,4986,42667.0,24697.0,30.4,11.2
17031711300,Illinois,Cook County,1780,36307.0,17647.0,17.9,26.5
17031711400,Illinois,Cook County,2424,37434.0,15260.0,25.0,18.3
17031711500,Illinois,Cook County,2677,39188.0,16354.0,13.5,22.2
17031720100,Illinois,Cook County,3381,133636.0,58243.0,61.2,6.0
17031720200,Illinois,Cook County,4043,63295.0,38095.0,51.3,5.8
17031720300,Illinois,Cook County,4208,125625.0,43886.0,54.6,6.0
17031720400,Illinois,Cook County,1953,95481.0,39699.0,38.8,8.8
17031720500,Illinois,Cook County,2199,115417.0,46293.0,53.2,1.1
17031720600,Illinois,Cook County,1758,109390.0,51323.0,51.5,6.1
17031720700,Illinois,Cook County,3280,61438.0,40054.0,44.3,9.1
17031730100,Illinois,Cook County,2567,50385.0,23826.0,31.4,25.7
17031730201,Illinois,Cook County,5719,26706.0,18627.0,32.2,17.0
17031730202,Illinois,Cook County,3439,48564.0,21202.0,29.0,28.6
17031730300,Illinois,Cook County,1126,43897.0,22832.0,30.2,15.1
17031730400,Illinois,Cook County,4129,60481.0,25700.0,30.1,11.6
17031730500,Illinois,Cook County,4507,57820.0,26566.0,31.1,19.5
17031730600,Illinois,Cook County,3621,41307.0,20142.0,30.2,11.7
17031730700,Illinois,Cook County,2345,49688.0,19796.0,30.3,17.4
17031740100,Illinois,Cook County,3128,89984.0,37919.0,28.8,4.0
17031740200,Illinois,Cook County,6523,97450.0,31122.0,31.3,1.6
17031740300,Illinois,Cook County,4957,110268.0,41859.0,35.2,2.5
17031740400,Illinois,Cook County,4669,82128.0,36817.0,28.4,5.1
17031750100,Illinois,Cook County,4014,38859.0,21902.0,26.1,13.7
17031750200,Illinois,Cook County,2868,66326.0,48405.0,57.8,7.2
17031750300,Illinois,Cook County,2452,85888.0,41029.0,54.2,6.5
17031750400,Illinois,Cook County,3212,93188.0,37665.0,40.3,5.4
17031750500,Illinois,Cook County,6403,55485.0,22908.0,38.5,17.5
17031750600,Illinois,Cook County,3426,34470.0,19880.0,28.5,18.3
17031760801,Illinois,Cook County,4020,55500.0,32973.0,37.0,5.8
17031760802,Illinois,Cook County,2540,51595.0,30904.0,33.7,6.4
17031760803,Illinois,Cook County,5579,41545.0,24414.0,18.4,9.7
17031770201,Illinois,Cook County,5919,58062.0,34025.0,37.8,8.2
17031770202,Illinois,Cook County,4828,55156.0,35846.0,40.9,6.1
17031770300,Illinois,Cook County,6946,73750.0,36795.0,35.7,6.4
17031770400,Illinois,Cook County,4887,63900.0,27659.0,26.9,6.2
17031770500,Illinois,Cook County,4142,42383.0,13065.0,7.9,5.2
17031770601,Illinois,Cook County,3411,65579.0,26529.0,33.0,4.2
17031770602,Illinois,Cook County,5285,59274.0,23165.0,18.7,7.2
17031770700,Illinois,Cook County,2643,58095.0,35721.0,29.8,7.2
17031770800,Illinois,Cook County,5463,60017.0,27160.0,20.1,6.3
17031770901,Illinois,Cook County,5253,65275.0,31050.0,33.5,4.7
17031770902,Illinois,Cook County,3634,58718.0,28442.0,36.4,3.5
17031800100,Illinois,Cook County,2574,54977.0,131788.0,69.3,1.2
17031800200,Illinois,Cook County,6349,187279.0,118213.0,70.6,1.2
17031800300,Illinois,Cook County,3505,186136.0,106625.0,67.0,0.0
17031800400,Illinois,Cook County,3844,54977.0,112358.0,77.9,3.6
17031800500,Illinois,Cook County,5073,205000.0,109953.0,68.4,2.9
17031800600,Illinois,Cook County,2454,210000.0,97569.0,72.7,6.7
17031800700,Illinois,Cook County,5146,184459.0,92263.0,77.8,4.5
17031800800,Illinois,Cook County,2268,88534.0,82328.0,46.5,1.1
17031800900,Illinois,Cook County,4431,119213.0,50903.0,63.5,4.7
17031801000,Illinois,Cook County,4975,106193.0,60704.0,67.8,4.1
17031801100,Illinois,Cook County,4754,158776.0,75662.0,72.6,2.0
17031801200,Illinois,Cook County,3578,179345.0,108490.0,75.5,7.4
17031801300,Illinois,Cook County,4501,161625.0,93338.0,72.4,3.9
17031801400,Illinois,Cook County,2999,138798.0,58204.0,63.2,2.3
17031801500,Illinois,Cook County,6055,104022.0,64052.0,64.2,3.3
17031801601,Illinois,Cook County,4683,105482.0,55443.0,61.0,5.0
17031801603,Illinois,Cook County,4159,46910.0,29043.0,37.5,2.5
17031801605,Illinois,Cook County,5436,135744.0,71593.0,68.4,2.0
17031801606,Illinois,Cook County,5867,109185.0,57068.0,65.6,3.4
17031801607,Illinois,Cook County,5335,83177.0,47752.0,53.0,2.9
17031801608,Illinois,Cook County,6916,108908.0,63722.0,58.6,4.0
17031801701,Illinois,Cook County,3818,160391.0,66831.0,62.3,1.8
17031801702,Illinois,Cook County,4693,107875.0,57134.0,63.9,3.1
17031801800,Illinois,Cook County,6006,128487.0,71869.0,70.5,4.9
17031801901,Illinois,Cook County,4299,85128.0,57486.0,47.3,6.0
17031801902,Illinois,Cook County,3613,145556.0,66064.0,55.5,2.2
17031802002,Illinois,Cook County,5297,106343.0,42861.0,48.4,3.0
17031802003,Illinois,Cook County,2557,97688.0,44257.0,50.3,4.3
17031802004,Illinois,Cook County,5404,45669.0,26278.0,38.4,7.0
17031802100,Illinois,Cook County,3463,148594.0,64582.0,66.7,5.6
17031802200,Illinois,Cook County,4573,99821.0,65502.0,62.1,5.0
17031802300,Illinois,Cook County,5283,104784.0,93264.0,68.6,3.0
17031802402,Illinois,Cook County,5549,61655.0,32352.0,36.8,5.7
17031802403,Illinois,Cook County,1436,67727.0,46979.0,47.9,2.4
17031802404,Illinois,Cook County,7731,55318.0,24705.0,30.8,3.8
17031802503,Illinois,Cook County,5925,76110.0,32320.0,42.8,8.1
17031802504,Illinois,Cook County,6921,79185.0,28315.0,25.2,3.5
17031802505,Illinois,Cook County,6526,52102.0,23972.0,29.2,3.7
17031802506,Illinois,Cook County,2685,62500.0,25997.0,22.6,3.4
17031802605,Illinois,Cook County,6962,83750.0,42542.0,55.7,4.7
17031802607,Illinois,Cook County,1455,110000.0,49849.0,45.0,1.4
17031802608,Illinois,Cook County,6483,56906.0,34365.0,37.1,4.3
17031802609,Illinois,Cook County,6656,52920.0,25598.0,27.9,1.3
17031802610,Illinois,Cook County,1727,83750.0,40121.0,47.0,2.7
17031802701,Illinois,Cook County,7035,83750.0,36230.0,36.0,5.1
17031802702,Illinois,Cook County,4508,77669.0,37827.0,52.3,4.4
17031802801,Illinois,Cook County,4756,92760.0,46136.0,49.1,7.2
17031802802,Illinois,Cook County,6638,90660.0,37916.0,42.8,3.8
17031802900,Illinois,Cook County,5884,125042.0,52747.0,49.8,3.4
17031803005,Illinois,Cook County,2704,75156.0,46869.0,51.8,4.3
17031803007,Illinois,Cook County,4791,103400.0,50788.0,48.8,3.0
17031803008,Illinois,Cook County,4549,102063.0,44973.0,56.8,3.9
17031803010,Illinois,Cook County,5214,106667.0,46222.0,57.7,3.9
17031803012,Illinois,Cook County,2279,74375.0,39009.0,57.7,6.2
17031803013,Illinois,Cook County,5533,81500.0,40781.0,45.4,6.0
17031803014,Illinois,Cook County,3434,60708.0,36950.0,35.2,5.8
17031803015,Illinois,Cook County,4370,75825.0,48010.0,47.6,3.5
17031803016,Illinois,Cook County,2610,96106.0,42432.0,69.1,3.1
17031803017,Illinois,Cook County,6137,84760.0,50333.0,46.3,1.5
17031803100,Illinois,Cook County,3442,115395.0,51402.0,57.2,2.7
17031803200,Illinois,Cook County,5494,75284.0,45337.0,52.7,7.2
17031803300,Illinois,Cook County,5857,91620.0,52723.0,52.8,4.4
17031803400,Illinois,Cook County,6120,117235.0,61238.0,60.1,4.6
17031803500,Illinois,Cook County,5827,102188.0,47468.0,55.5,5.6
17031803603,Illinois,Cook County,6495,145069.0,67006.0,61.1,2.6
17031803604,Illinois,Cook County,4197,70625.0,40201.0,43.8,3.4
17031803605,Illinois,Cook County,7286,96917.0,40962.0,45.1,5.9
17031803606,Illinois,Cook County,9177,55481.0,18789.0,17.9,5.5
17031803607,Illinois,Cook County,4885,105568.0,43624.0,55.0,4.1
17031803608,Illinois,Cook County,7677,67899.0,50435.0,35.0,4.7
17031803610,Illinois,Cook County,7518,72703.0,40865.0,48.0,3.8
17031803611,Illinois,Cook County,5897,53583.0,34810.0,28.9,7.5
17031803612,Illinois,Cook County,3614,53210.0,22156.0,23.4,3.7
17031803701,Illinois,Cook County,2746,90938.0,52344.0,57.1,3.5
17031803702,Illinois,Cook County,6051,90972.0,50746.0,51.7,4.3
17031803800,Illinois,Cook County,4620,83500.0,38110.0,47.9,3.6
17031803901,Illinois,Cook County,3487,65442.0,44639.0,39.6,8.2
17031803902,Illinois,Cook County,3507,86036.0,38407.0,39.8,3.7
17031804000,Illinois,Cook County,4659,62746.0,32743.0,38.5,5.3
17031804102,Illinois,Cook County,6941,132650.0,65840.0,63.6,2.6
17031804104,Illinois,Cook County,4899,112882.0,60600.0,60.1,4.4
17031804105,Illinois,Cook County,4088,128594.0,48110.0,52.7,1.6
17031804106,Illinois,Cook County,7179,107177.0,51362.0,57.9,5.2
17031804108,Illinois,Cook County,4050,83636.0,42805.0,59.7,5.4
17031804109,Illinois,Cook County,2915,88289.0,49268.0,46.9,1.3
17031804201,Illinois,Cook County,8601,145938.0,69911.0,53.4,5.8
17031804202,Illinois,Cook County,7440,113156.0,54950.0,53.9,3.1
17031804305,Illinois,Cook County,7612,77781.0,28189.0,35.7,6.5
17031804306,Illinois,Cook County,5589,63314.0,22528.0,19.8,8.8
17031804308,Illinois,Cook County,5603,69627.0,33499.0,31.2,5.2
17031804309,Illinois,Cook County,3162,86328.0,26697.0,25.0,7.7
17031804310,Illinois,Cook County,9036,100000.0,39512.0,44.5,5.1
17031804311,Illinois,Cook County,8540,97305.0,40401.0,47.8,3.4
17031804403,Illinois,Cook County,6882,78799.0,34958.0,43.2,7.2
17031804404,Illinois,Cook County,5392,65688.0,24430.0,18.0,8.8
17031804405,Illinois,Cook County,3286,54960.0,19862.0,16.0,9.4
17031804406,Illinois,Cook County,6685,58939.0,24445.0,26.3,5.9
17031804505,Illinois,Cook County,3391,67552.0,34726.0,32.2,5.0
17031804506,Illinois,Cook County,5151,82969.0,39102.0,46.9,1.8
17031804507,Illinois,Cook County,12596,94543.0,37231.0,48.2,4.2
